threshold,precision,recall
0.003401178874814855,0.03394741034139642,0.9999999999999774
0.0032660248502152946,0.03376088663693177,0.9999999999999774
0.0031355560087977944,0.03357640143715752,0.9999999999999774
0.003012171731185374,0.03339392150567725,0.9999999999999774
0.00512503525803811,0.03614400674486236,0.9999999999999774
0.0027664010412991047,0.03303485054967469,0.9999999999999774
0.002645186272604232,0.03285818917361352,0.9999999999999774
0.0025250836013437222,0.0326834120636977,0.9999999999999774
0.0024050865322351456,0.03251048683778228,0.9999999999999774
0.0022826215823241814,0.03233937473484697,0.9999999999999774
0.0021572203934660658,0.032170059118314054,0.9999999999999774
0.0020268325572225018,0.03200250720112996,0.9999999999999774
0.0018940657610073686,0.03183669386602435,0.9999999999999774
0.0017499069252692576,0.03167258537030864,0.9999999999999774
0.0015921917604750499,0.031510160057287025,0.9999999999999774
0.0014135492093926623,0.031349394391544626,0.9999999999999774
0.0012080681103108517,0.031190260859924716,0.9999999999999774
0.0009297519657835739,0.03103273473319199,0.9999999999999774
0.002890124440839018,0.03321341182403542,0.9999999999999774
0.005308759553198839,0.03635787898690936,0.9999999999999774
0.01041174866259098,0.040691935961756194,0.9999999999999774
0.0056943900850437695,0.03679330145256687,0.9999999999999774
0.018549958824287713,0.04485022828645409,0.9999999999999774
0.017854086418247702,0.04452522755070871,0.9999999999999774
0.017177304814583697,0.04420490307142162,0.9999999999999774
0.016515948692682997,0.043889150276752165,0.9999999999999774
0.01586785539984703,0.04357788920895713,0.9999999999999774
0.015238028019666672,0.0432709992335183,0.9999999999999774
0.014623790787504845,0.042968401473229015,0.9999999999999774
0.014024024829268456,0.04267001476076149,0.9999999999999774
0.013441722840070724,0.042375735517742784,0.9999999999999774
0.012885719139933886,0.04208548754184389,0.9999999999999774
0.012343038271307649,0.04179919252205949,0.9999999999999774
0.011823370842141424,0.0415167663429704,0.9999999999999774
0.011328704238649283,0.04123813110867367,0.9999999999999774
0.010856663106224646,0.04096320719666973,0.9999999999999774
0.00999327677877704,0.040424219159433304,0.9999999999999774
0.009592919610440731,0.04016001663456341,0.9999999999999774
0.00921107642352581,0.03989924159856728,0.9999999999999774
0.008844040334224701,0.03964181709724325,0.9999999999999774
0.008502386510372162,0.03938770358844966,0.9999999999999774
0.008176695555448532,0.03913682718551477,0.9999999999999774
0.007869902066886425,0.03888912642457125,0.9999999999999774
0.007579888348191528,0.038644538002626135,0.9999999999999774
0.007304385770112276,0.0384030103129544,0.9999999999999774
0.007042212877422571,0.03816448295894736,0.9999999999999774
0.006791292689740658,0.03792890037898632,0.9999999999999774
0.00655367923900485,0.03769620837492416,0.9999999999999774
0.006325456959630677,0.03746635088841296,0.9999999999999774
0.0061063934140955685,0.03723927958406461,0.9999999999999774
0.00589634235901524,0.03701494721452308,0.9999999999999774
0.005499517725284526,0.036574294323195776,0.9999999999999774
9.98120303847827e-05,0.030876791779179808,0.9999999999999774
