file_path,percentuale_nodata,supera_soglia
piedmont_new/fire_6642/fire_6642_2022-02-25_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6642/fire_6642_2022-02-23_pre_landsat_1.tif,24.98%,YES
piedmont_new/fire_5221/fire_5221_2016-01-16_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_5221/fire_5221_2016-01-13_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_5221/fire_5221_2016-01-14_pre_landsat_1.tif,100.00%,YES
piedmont_new/fire_5221/fire_5221_2016-01-13_pre_landsat_3.tif,30.66%,YES
piedmont_new/fire_5221/fire_5221_2016-01-13_pre_sentinel_4.tif,0.00%,NO
piedmont_new/fire_5221/fire_5221_2016-01-14_pre_landsat_2.tif,100.00%,YES
piedmont_new/fire_5221/fire_5221_2016-01-16_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6334/fire_6334_2020-07-28_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6334/fire_6334_2020-07-27_pre_landsat_1.tif,96.90%,YES
piedmont_new/fire_6334/fire_6334_2020-07-23_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6334/fire_6334_2020-07-25_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6334/fire_6334_2020-07-26_pre_landsat_2.tif,58.27%,YES
piedmont_new/fire_6520/fire_6520_2022-01-26_pre_sentinel_1.tif,0.01%,NO
piedmont_new/fire_6520/fire_6520_2022-01-22_pre_landsat_2.tif,1.87%,NO
piedmont_new/fire_6520/fire_6520_2022-01-24_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6520/fire_6520_2022-01-22_pre_landsat_1.tif,0.05%,NO
piedmont_new/fire_6520/fire_6520_2022-01-21_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6593/fire_6593_2022-02-15_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6593/fire_6593_2022-02-15_pre_landsat_1.tif,100.00%,YES
piedmont_new/fire_6593/fire_6593_2022-02-18_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6593/fire_6593_2022-02-14_pre_landsat_2.tif,100.00%,YES
piedmont_new/fire_6593/fire_6593_2022-02-13_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6632/fire_6632_2022-02-06_pre_landsat_3.tif,100.00%,YES
piedmont_new/fire_6632/fire_6632_2022-02-07_pre_landsat_1.tif,16.74%,NO
piedmont_new/fire_6632/fire_6632_2022-02-05_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6632/fire_6632_2022-02-07_pre_landsat_2.tif,22.53%,YES
piedmont_new/fire_6632/fire_6632_2022-02-08_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6632/fire_6632_2022-02-03_pre_sentinel_3.tif,0.01%,NO
piedmont_new/fire_6280/fire_6280_2020-02-09_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6280/fire_6280_2020-02-14_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6280/fire_6280_2020-02-11_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6280/fire_6280_2020-02-10_pre_landsat_1.tif,8.49%,NO
piedmont_new/fire_6280/fire_6280_2020-02-09_pre_landsat_2.tif,100.00%,YES
piedmont_new/fire_6923/fire_6923_2023-03-15_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6923/fire_6923_2023-03-12_pre_sentinel_4.tif,0.00%,NO
piedmont_new/fire_6923/fire_6923_2023-03-17_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6923/fire_6923_2023-03-17_pre_sentinel_2.tif,0.13%,NO
piedmont_new/fire_6859/fire_6859_2022-09-08_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_5371/fire_5371_2017-08-03_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_5371/fire_5371_2017-08-05_pre_sentinel_1.tif,50.57%,YES
piedmont_new/fire_5371/fire_5371_2017-07-31_pre_sentinel_3.tif,31.76%,YES
piedmont_new/fire_5371/fire_5371_2017-08-03_pre_landsat_1.tif,48.65%,YES
piedmont_new/fire_5371/fire_5371_2017-07-29_pre_sentinel_4.tif,0.00%,NO
piedmont_new/fire_6443/fire_6443_2021-07-30_pre_landsat_1.tif,100.00%,YES
piedmont_new/fire_6597/fire_6597_2022-02-22_pre_landsat_1.tif,13.81%,NO
piedmont_new/fire_6597/fire_6597_2022-02-20_pre_sentinel_2.tif,1.59%,NO
piedmont_new/fire_6597/fire_6597_2022-02-22_pre_landsat_2.tif,61.42%,YES
piedmont_new/fire_6597/fire_6597_2022-02-23_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6597/fire_6597_2022-02-18_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6252/fire_6252_2020-02-17_pre_landsat_2.tif,1.25%,NO
piedmont_new/fire_6252/fire_6252_2020-02-16_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6252/fire_6252_2020-02-14_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6252/fire_6252_2020-02-19_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6252/fire_6252_2020-02-18_pre_landsat_1.tif,36.17%,YES
piedmont_new/fire_7056/fire_7056_2023-11-30_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_7056/fire_7056_2023-11-24_pre_landsat_2.tif,0.00%,NO
piedmont_new/fire_7056/fire_7056_2023-11-25_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_7056/fire_7056_2023-11-27_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_7056/fire_7056_2023-11-25_pre_landsat_1.tif,0.02%,NO
piedmont_new/fire_6934/fire_6934_2023-03-22_pre_landsat_2.tif,0.00%,NO
piedmont_new/fire_6934/fire_6934_2023-03-22_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6934/fire_6934_2023-03-27_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6934/fire_6934_2023-03-25_pre_landsat_1.tif,44.92%,YES
piedmont_new/fire_5481/fire_5481_2017-10-22_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_5481/fire_5481_2017-10-24_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_5481/fire_5481_2017-10-22_pre_landsat_2.tif,0.00%,NO
piedmont_new/fire_5481/fire_5481_2017-10-23_pre_landsat_1.tif,75.98%,YES
piedmont_new/fire_5481/fire_5481_2017-10-27_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_5317/fire_5317_2017-04-05_pre_landsat_2.tif,82.90%,YES
piedmont_new/fire_5317/fire_5317_2017-04-07_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_5317/fire_5317_2017-04-06_pre_landsat_1.tif,0.01%,NO
piedmont_new/fire_6389/fire_6389_2021-03-25_pre_sentinel_4.tif,0.00%,NO
piedmont_new/fire_6389/fire_6389_2021-03-31_pre_landsat_2.tif,85.34%,YES
piedmont_new/fire_6389/fire_6389_2021-04-01_pre_landsat_1.tif,9.62%,NO
piedmont_new/fire_6389/fire_6389_2021-03-30_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6389/fire_6389_2021-03-27_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6389/fire_6389_2021-04-01_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6385/fire_6385_2021-04-06_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6385/fire_6385_2021-04-01_pre_landsat_2.tif,0.01%,NO
piedmont_new/fire_6385/fire_6385_2021-04-01_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6385/fire_6385_2021-04-02_pre_landsat_1.tif,99.94%,YES
piedmont_new/fire_7054/fire_7054_2023-12-26_pre_landsat_2.tif,99.91%,YES
piedmont_new/fire_7054/fire_7054_2023-12-22_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_7054/fire_7054_2023-12-27_pre_sentinel_1.tif,0.05%,NO
piedmont_new/fire_7054/fire_7054_2023-12-25_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_7054/fire_7054_2023-12-27_pre_landsat_1.tif,0.44%,NO
piedmont_new/fire_6358/fire_6358_2021-02-27_pre_landsat_1.tif,82.48%,YES
piedmont_new/fire_6358/fire_6358_2021-02-23_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6358/fire_6358_2021-02-23_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6358/fire_6358_2021-02-28_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6308/fire_6308_2020-02-16_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6308/fire_6308_2020-02-11_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6308/fire_6308_2020-02-14_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6308/fire_6308_2020-02-17_pre_landsat_2.tif,100.00%,YES
piedmont_new/fire_6308/fire_6308_2020-02-18_pre_landsat_1.tif,21.81%,YES
piedmont_new/fire_5378/fire_5378_2017-08-15_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_5378/fire_5378_2017-08-13_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_5378/fire_5378_2017-08-12_pre_landsat_1.tif,0.00%,NO
piedmont_new/fire_5378/fire_5378_2017-08-11_pre_landsat_2.tif,99.98%,YES
piedmont_new/fire_5378/fire_5378_2017-08-08_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6861/fire_6861_2022-07-30_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6861/fire_6861_2022-08-02_pre_landsat_1.tif,74.78%,YES
piedmont_new/fire_5242/fire_5242_2016-01-06_pre_landsat_3.tif,37.82%,YES
piedmont_new/fire_5242/fire_5242_2016-01-06_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_5242/fire_5242_2016-01-13_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_5242/fire_5242_2016-01-06_pre_landsat_2.tif,64.22%,YES
piedmont_new/fire_5242/fire_5242_2016-01-13_pre_landsat_1.tif,33.73%,YES
piedmont_new/fire_5467/fire_5467_2017-10-19_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_5467/fire_5467_2017-10-22_pre_landsat_2.tif,0.15%,NO
piedmont_new/fire_5467/fire_5467_2017-10-23_pre_landsat_1.tif,28.28%,YES
piedmont_new/fire_5467/fire_5467_2017-10-22_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_5467/fire_5467_2017-10-24_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6706/fire_6706_2022-04-14_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6706/fire_6706_2022-04-09_pre_sentinel_4.tif,0.00%,NO
piedmont_new/fire_6706/fire_6706_2022-04-16_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6706/fire_6706_2022-04-11_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_5380/fire_5380_2017-08-18_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_5380/fire_5380_2017-08-15_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_5380/fire_5380_2017-08-11_pre_landsat_2.tif,100.00%,YES
piedmont_new/fire_5380/fire_5380_2017-08-13_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_5380/fire_5380_2017-08-12_pre_landsat_1.tif,0.01%,NO
piedmont_new/fire_6844/fire_6844_2022-04-11_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6844/fire_6844_2022-04-09_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6844/fire_6844_2022-04-11_pre_landsat_1.tif,98.86%,YES
piedmont_new/fire_6844/fire_6844_2022-04-04_pre_sentinel_4.tif,0.00%,NO
piedmont_new/fire_6844/fire_6844_2022-04-06_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6844/fire_6844_2022-04-04_pre_landsat_2.tif,72.79%,YES
piedmont_new/fire_6215/fire_6215_2020-04-11_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6215/fire_6215_2020-04-14_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6215/fire_6215_2020-04-13_pre_landsat_1.tif,49.75%,YES
piedmont_new/fire_6215/fire_6215_2020-04-09_pre_sentinel_4.tif,0.00%,NO
piedmont_new/fire_6215/fire_6215_2020-04-16_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6470/fire_6470_2021-09-08_pre_landsat_1.tif,100.00%,YES
piedmont_new/fire_6470/fire_6470_2021-09-06_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6470/fire_6470_2021-09-01_pre_sentinel_4.tif,0.00%,NO
piedmont_new/fire_6470/fire_6470_2021-09-08_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6470/fire_6470_2021-09-03_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6470/fire_6470_2021-09-07_pre_landsat_2.tif,100.00%,YES
piedmont_new/fire_6530/fire_6530_2022-01-29_pre_landsat_2.tif,0.40%,NO
piedmont_new/fire_6530/fire_6530_2022-01-31_pre_sentinel_3.tif,0.27%,NO
piedmont_new/fire_6530/fire_6530_2022-02-03_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6530/fire_6530_2022-01-29_pre_sentinel_4.tif,0.00%,NO
piedmont_new/fire_6530/fire_6530_2022-01-30_pre_landsat_1.tif,0.42%,NO
piedmont_new/fire_6530/fire_6530_2022-02-05_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6949/fire_6949_2023-03-30_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6949/fire_6949_2023-03-30_pre_landsat_2.tif,48.02%,YES
piedmont_new/fire_6949/fire_6949_2023-03-30_pre_landsat_4.tif,82.58%,YES
piedmont_new/fire_6949/fire_6949_2023-03-30_pre_sentinel_5.tif,0.00%,NO
piedmont_new/fire_6949/fire_6949_2023-03-30_pre_landsat_1.tif,55.08%,YES
piedmont_new/fire_6949/fire_6949_2023-04-01_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6949/fire_6949_2023-03-30_pre_sentinel_4.tif,0.00%,NO
piedmont_new/fire_6949/fire_6949_2023-03-29_pre_landsat_5.tif,0.31%,NO
piedmont_new/fire_6949/fire_6949_2023-03-30_pre_landsat_3.tif,100.00%,YES
piedmont_new/fire_6949/fire_6949_2023-03-30_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6949/fire_6949_2023-03-27_pre_sentinel_6.tif,0.00%,NO
piedmont_new/fire_6825/fire_6825_2022-07-30_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6825/fire_6825_2022-07-28_pre_sentinel_3.tif,99.62%,YES
piedmont_new/fire_6825/fire_6825_2022-08-02_pre_landsat_1.tif,0.00%,NO
piedmont_new/fire_6825/fire_6825_2022-08-02_pre_sentinel_1.tif,85.50%,YES
piedmont_new/fire_6327/fire_6327_2020-11-16_pre_landsat_1.tif,81.35%,YES
piedmont_new/fire_6327/fire_6327_2020-11-15_pre_landsat_2.tif,97.37%,YES
piedmont_new/fire_6327/fire_6327_2020-11-20_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6327/fire_6327_2020-11-15_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6327/fire_6327_2020-11-17_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_7013/fire_7013_2023-07-25_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_7013/fire_7013_2023-07-28_pre_landsat_1.tif,70.15%,YES
piedmont_new/fire_7013/fire_7013_2023-07-30_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6804/fire_6804_2022-07-15_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6804/fire_6804_2022-07-20_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6804/fire_6804_2022-07-17_pre_landsat_1.tif,3.40%,NO
piedmont_new/fire_6887/fire_6887_2023-01-19_pre_sentinel_2.tif,0.01%,NO
piedmont_new/fire_6887/fire_6887_2023-01-14_pre_sentinel_5.tif,0.00%,NO
piedmont_new/fire_6887/fire_6887_2023-01-21_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6887/fire_6887_2023-01-16_pre_landsat_2.tif,100.00%,YES
piedmont_new/fire_6887/fire_6887_2023-01-16_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6887/fire_6887_2023-01-17_pre_landsat_1.tif,100.00%,YES
piedmont_new/fire_6887/fire_6887_2023-01-16_pre_sentinel_4.tif,0.00%,NO
piedmont_new/fire_6930/fire_6930_2023-03-10_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6930/fire_6930_2023-03-07_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6930/fire_6930_2023-03-05_pre_sentinel_4.tif,0.00%,NO
piedmont_new/fire_6930/fire_6930_2023-03-07_pre_sentinel_3.tif,0.05%,NO
piedmont_new/fire_6806/fire_6806_2022-07-20_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6806/fire_6806_2022-07-17_pre_landsat_1.tif,18.41%,NO
piedmont_new/fire_6806/fire_6806_2022-07-15_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_5275/fire_5275_2017-02-25_pre_landsat_1.tif,83.81%,YES
piedmont_new/fire_5275/fire_5275_2017-03-01_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_5275/fire_5275_2017-02-26_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_5275/fire_5275_2017-02-24_pre_landsat_3.tif,100.00%,YES
piedmont_new/fire_5275/fire_5275_2017-02-25_pre_landsat_2.tif,80.09%,YES
piedmont_new/fire_6610/fire_6610_2022-02-06_pre_landsat_2.tif,0.25%,NO
piedmont_new/fire_6610/fire_6610_2022-02-08_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6610/fire_6610_2022-02-10_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6610/fire_6610_2022-02-07_pre_landsat_1.tif,39.76%,YES
piedmont_new/fire_6610/fire_6610_2022-02-05_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6985/fire_6985_2023-04-14_pre_sentinel_4.tif,0.01%,NO
piedmont_new/fire_6985/fire_6985_2023-04-14_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6985/fire_6985_2023-04-14_pre_landsat_2.tif,86.70%,YES
piedmont_new/fire_6985/fire_6985_2023-04-15_pre_landsat_1.tif,57.04%,YES
piedmont_new/fire_6985/fire_6985_2023-04-16_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6985/fire_6985_2023-04-19_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_5472/fire_5472_2017-10-27_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_5472/fire_5472_2017-10-22_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_5472/fire_5472_2017-10-22_pre_landsat_2.tif,15.45%,NO
piedmont_new/fire_5472/fire_5472_2017-10-24_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_5472/fire_5472_2017-10-23_pre_landsat_1.tif,17.51%,NO
piedmont_new/fire_7062/fire_7062_2023-03-22_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_7062/fire_7062_2023-03-20_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_7062/fire_7062_2023-03-25_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_7062/fire_7062_2023-03-21_pre_landsat_2.tif,44.17%,YES
piedmont_new/fire_7062/fire_7062_2023-03-22_pre_landsat_1.tif,46.91%,YES
piedmont_new/fire_6965/fire_6965_2023-04-15_pre_landsat_2.tif,100.00%,YES
piedmont_new/fire_6965/fire_6965_2023-04-16_pre_landsat_1.tif,33.16%,YES
piedmont_new/fire_6965/fire_6965_2023-04-16_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6578/fire_6578_2022-02-07_pre_landsat_1.tif,71.31%,YES
piedmont_new/fire_6578/fire_6578_2022-01-31_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6578/fire_6578_2022-02-06_pre_landsat_2.tif,6.94%,NO
piedmont_new/fire_6578/fire_6578_2022-02-06_pre_landsat_3.tif,2.46%,NO
piedmont_new/fire_6578/fire_6578_2022-02-05_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6578/fire_6578_2022-02-03_pre_sentinel_2.tif,0.15%,NO
piedmont_new/fire_6672/fire_6672_2022-03-27_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6672/fire_6672_2022-03-20_pre_sentinel_4.tif,0.00%,NO
piedmont_new/fire_6672/fire_6672_2022-03-27_pre_landsat_1.tif,92.63%,YES
piedmont_new/fire_6672/fire_6672_2022-03-22_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6672/fire_6672_2022-03-25_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6672/fire_6672_2022-03-27_pre_landsat_2.tif,95.52%,YES
piedmont_new/fire_6491/fire_6491_2021-04-16_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6491/fire_6491_2021-04-11_pre_sentinel_4.tif,0.00%,NO
piedmont_new/fire_6491/fire_6491_2021-04-17_pre_landsat_1.tif,100.00%,YES
piedmont_new/fire_6491/fire_6491_2021-04-14_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6491/fire_6491_2021-04-16_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_5316/fire_5316_2017-04-06_pre_landsat_1.tif,7.86%,NO
piedmont_new/fire_5316/fire_5316_2017-04-05_pre_landsat_2.tif,44.94%,YES
piedmont_new/fire_5316/fire_5316_2017-03-31_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_5453/fire_5453_2017-10-23_pre_landsat_1.tif,100.00%,YES
piedmont_new/fire_5453/fire_5453_2017-10-17_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_5453/fire_5453_2017-10-22_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_5453/fire_5453_2017-10-22_pre_landsat_2.tif,0.01%,NO
piedmont_new/fire_5453/fire_5453_2017-10-19_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_5376/fire_5376_2017-08-04_pre_landsat_1.tif,44.31%,YES
piedmont_new/fire_5376/fire_5376_2017-08-05_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_5376/fire_5376_2017-08-03_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_5376/fire_5376_2017-08-08_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_5376/fire_5376_2017-08-03_pre_landsat_3.tif,98.72%,YES
piedmont_new/fire_5376/fire_5376_2017-08-03_pre_landsat_2.tif,97.87%,YES
piedmont_new/fire_7030/fire_7030_2023-09-27_pre_landsat_1.tif,85.01%,YES
piedmont_new/fire_7030/fire_7030_2023-09-22_pre_landsat_3.tif,0.62%,NO
piedmont_new/fire_7030/fire_7030_2023-09-23_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_7030/fire_7030_2023-09-26_pre_sentinel_1.tif,3.44%,NO
piedmont_new/fire_7030/fire_7030_2023-09-21_pre_sentinel_3.tif,13.37%,NO
piedmont_new/fire_7030/fire_7030_2023-09-27_pre_landsat_2.tif,77.85%,YES
piedmont_new/fire_6082/fire_6082_2019-03-19_pre_landsat_1.tif,36.38%,YES
piedmont_new/fire_6082/fire_6082_2019-03-18_pre_landsat_2.tif,0.05%,NO
piedmont_new/fire_6082/fire_6082_2019-03-21_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6082/fire_6082_2019-03-18_pre_landsat_3.tif,0.06%,NO
piedmont_new/fire_6082/fire_6082_2019-03-23_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6082/fire_6082_2019-03-18_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6673/fire_6673_2022-03-27_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6673/fire_6673_2022-03-27_pre_landsat_1.tif,77.96%,YES
piedmont_new/fire_6673/fire_6673_2022-03-22_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6673/fire_6673_2022-03-25_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6650/fire_6650_2022-03-19_pre_landsat_1.tif,100.00%,YES
piedmont_new/fire_6650/fire_6650_2022-03-20_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6650/fire_6650_2022-03-17_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6650/fire_6650_2022-03-22_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6863/fire_6863_2022-09-21_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6863/fire_6863_2022-09-26_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6863/fire_6863_2022-09-21_pre_sentinel_4.tif,0.00%,NO
piedmont_new/fire_6863/fire_6863_2022-09-26_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6395/fire_6395_2021-03-30_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6395/fire_6395_2021-03-23_pre_landsat_2.tif,0.05%,NO
piedmont_new/fire_6395/fire_6395_2021-03-27_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6395/fire_6395_2021-03-23_pre_landsat_3.tif,0.06%,NO
piedmont_new/fire_6395/fire_6395_2021-03-25_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6395/fire_6395_2021-03-24_pre_landsat_1.tif,33.51%,YES
piedmont_new/fire_7033/fire_7033_2023-10-03_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_7033/fire_7033_2023-10-07_pre_landsat_1.tif,0.00%,NO
piedmont_new/fire_7033/fire_7033_2023-10-07_pre_landsat_2.tif,22.61%,YES
piedmont_new/fire_7033/fire_7033_2023-10-06_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_7033/fire_7033_2023-10-08_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6479/fire_6479_2021-12-21_pre_landsat_1.tif,94.12%,YES
piedmont_new/fire_6479/fire_6479_2021-12-27_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6479/fire_6479_2021-12-27_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6479/fire_6479_2021-12-25_pre_sentinel_3.tif,40.65%,YES
piedmont_new/fire_6479/fire_6479_2021-12-22_pre_sentinel_4.tif,0.00%,NO
piedmont_new/fire_6877/fire_6877_2022-09-13_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6877/fire_6877_2022-09-18_pre_landsat_1.tif,0.01%,NO
piedmont_new/fire_6877/fire_6877_2022-09-18_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6877/fire_6877_2022-09-16_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6877/fire_6877_2022-09-11_pre_sentinel_4.tif,0.00%,NO
piedmont_new/fire_6768/fire_6768_2022-04-04_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6768/fire_6768_2022-04-03_pre_landsat_2.tif,34.53%,YES
piedmont_new/fire_6768/fire_6768_2022-04-06_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6768/fire_6768_2022-04-01_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6768/fire_6768_2022-04-04_pre_landsat_1.tif,35.80%,YES
piedmont_new/fire_6531/fire_6531_2022-01-24_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6531/fire_6531_2022-01-29_pre_landsat_1.tif,0.46%,NO
piedmont_new/fire_6531/fire_6531_2022-01-29_pre_landsat_2.tif,80.75%,YES
